PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top.Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID
148,2019-05-16,19:56:11,5,1,"Fellows, Drake",8889833,Right,VAN_COM,"Lewis, Zeke",8895552,Left,KEN_WIL,Stretch,4,Bottom,1,0,0,Slider,ChangeUp,StrikeSwinging,Undefined,Undefined,Undefined,0,0,NA,82.9980835759,-2.07662080554,-2.99863778492,1707.41223268,246.583485492,02:15:00,5.79012986768,2.12311086616,6.69574278883,-37.3306805917,1.77017954656,4.17229930835,0.77707435195,-0.273466012389,76.9280841202,-9.11127165285,-2.20504232088,0.450054049647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.11185358964,1.53466300549,-1.92552193301,50,5.63684979146,6.21883835444,-120.774849592,-5.3500002228,-4.6159976198,22.580035254,-29.8975915907,KEN_WIL,VAN_COM,UKentucky,NCAA,SEC,20190516-UKentucky-1,2ff438d9-7836-11e9-9ebe-94b86dd51479,83.7507773804,NA,NA,6.06999945573,0.403539488414,0.613082038767,0.312320280793,NA,NA,NA,33ff254a-7827-11e9-9ebe-94b86dd51479
149,2019-05-16,19:56:30,5,2,"Fellows, Drake",8889833,Right,VAN_COM,"Lewis, Zeke",8895552,Left,KEN_WIL,Stretch,4,Bottom,1,0,1,Slider,ChangeUp,InPlay,Undefined,Bunt,Sacrifice,1,1,NA,83.0715681896,-2.08468280795,-2.99556754863,1824.95210157,229.303747528,01:45:00,5.87863382206,1.90705780051,6.70833044045,-34.9202392247,3.99256916445,4.68494569332,1.05952137467,-0.443324908657,77.1042356853,-8.66403031314,-2.10543131508,0.448970499881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.37002557886,2.75184576802,-1.71053290691,50,5.72630755937,6.20578117161,-120.903743744,-5.30991380548,-5.02415172554,21.9858798096,-28.0715008635,KEN_WIL,VAN_COM,UKentucky,NCAA,SEC,20190516-UKentucky-1,38fabb6e-7836-11e9-9ebe-94b86dd51479,83.9529023201,NA,NA,5.9673325043,2.05275121266,1.15600407001,0.4198721132,NA,NA,NA,33ff254a-7827-11e9-9ebe-94b86dd51479
150,2019-05-16,19:57:17,6,1,"Fellows, Drake",8889833,Right,VAN_COM,"Rodriguez, Alex",1000017463,Right,KEN_WIL,Stretch,4,Bottom,2,0,0,Slider,ChangeUp,StrikeSwinging,Undefined,Undefined,Undefined,0,0,NA,82.6443960168,0.358067224496,-2.41744905143,1775.55976333,254.360102501,02:30:00,5.77821477024,2.04067334334,6.49969338639,-37.7775274305,1.51080210943,5.52852269683,2.95900343954,0.281433613572,76.9301576963,-6.74695741118,-1.37391996812,0.451131653503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.60780461456,0.745554748605,-1.87427400935,50,5.78626527099,4.93447918994,-120.434539061,-0.271418278038,-5.3775407596299996,20.136577214,-31.0627768892,KEN_WIL,VAN_COM,UKentucky,NCAA,SEC,20190516-UKentucky-1,53cde244-7836-11e9-9ebe-94b86dd51479,83.5507245577,NA,NA,5.71423832055,-2.36570418149,2.49222233544,-0.193524460333,NA,NA,NA,33ff254a-7827-11e9-9ebe-94b86dd51479
151,2019-05-16,19:57:41,6,2,"Fellows, Drake",8889833,Right,VAN_COM,"Rodriguez, Alex",1000017463,Right,KEN_WIL,Stretch,4,Bottom,2,0,1,Slider,ChangeUp,InPlay,Undefined,GroundBall,Out,1,0,NA,84.4392798691,-0.201922206424,-2.14562769317,1649.21955149,264.546644361,02:45:00,5.81586585015,1.9163103543,6.5294497819,-36.9908960889,0.497392407272,5.57928066384,2.54794967379,0.412277904066,78.871528336,-7.148381832,-1.09296969093,0.440675925287,103.049020454,2.0445977964,-33.1447138393,3887.29751528,NA,NA,NA,69.4184532077,67.3173528665,-34.5359769225,0.478473510742,-3.55676922446,0.319526355208,-1.77002807644,50,5.78543631537,4.45799356112,-123.099801536,-1.45540735968,-5.55341631989,20.4196886259,-31.6751511685,KEN_WIL,VAN_COM,UKentucky,NCAA,SEC,20190516-UKentucky-1,65affc1a-7836-11e9-9ebe-94b86dd51479,85.5330966777,2.96881235008,0.462560843137,5.56775153303,2.46491036168,2.67801226433,-0.432491620046,2.32325576293,2.66060265805,-0.429734934348,33ff254a-7827-11e9-9ebe-94b86dd51479
167,2019-05-16,20:08:16,1,1,"Fellows, Drake",8889833,Right,VAN_COM,"Johnson, Ryan",1000010129,Left,KEN_WIL,Windup,5,Bottom,0,0,0,Slider,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,NA,81.8230570584,-0.00143362581446,-1.74879846469,1947.6943141900001,259.002392838,02:45:00,5.76221779738,2.00138744919,6.3565209569,-39.9191591214,0.593458268677,3.24976356036,2.43430128563,0.662357927784,75.8301298705,-7.50477975393,-1.13471774777,0.458106727452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.22495797803,0.325234396648,-1.87642885051,50,5.74308355247,3.55048080335,-119.216982178,-1.10145571282,-3.22789571714,21.1916780399,-31.702209211,KEN_WIL,VAN_COM,UKentucky,NCAA,SEC,20190516-UKentucky-1,dd3c1d56-7837-11e9-9ebe-94b86dd51479,82.2785920014,NA,NA,5.99292718791,-1.95924990568,1.97321045182,-0.596815096913,NA,NA,NA,33ff254a-7827-11e9-9ebe-94b86dd51479
168,2019-05-16,20:08:28,1,2,"Fellows, Drake",8889833,Right,VAN_COM,"Johnson, Ryan",1000010129,Left,KEN_WIL,Windup,5,Bottom,0,0,1,Slider,Slider,InPlay,Undefined,GroundBall,Out,1,0,NA,83.1294041077,-1.90557416802,-2.68542412303,1970.83663802,202.156771792,12:45:00,5.93041051791,1.91056385585,6.58074898908,-32.0310456561,7.64008219369,3.12632656087,1.51243262693,-0.291482041561,75.7247529545,-7.98971712362,-2.08729542885,0.453324083475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.56853516742,4.82882876226,-1.72805925793,50,5.78631070267,5.58782036411,-120.880139624,-4.86554825301,-3.75744767271,26.0519512464,-25.1100723163,KEN_WIL,VAN_COM,UKentucky,NCAA,SEC,20190516-UKentucky-1,e478cf62-7837-11e9-9ebe-94b86dd51479,83.1466447408,NA,NA,7.40465115316,3.37666311047,1.7831611256,0.219602837597,NA,NA,NA,33ff254a-7827-11e9-9ebe-94b86dd51479
169,2019-05-16,20:09:01,2,1,"Fellows, Drake",8889833,Right,VAN_COM,"Hill, Cam",1000017465,Left,KEN_WIL,Windup,5,Bottom,1,0,0,Slider,ChangeUp,BallCalled,Undefined,Undefined,Undefined,0,0,NA,81.8453515376,-2.39131393533,-2.75640350925,1692.47741254,219.272863316,01:15:00,5.91008302401,1.90652744259,6.56178245937,-38.9824564056,2.49880443798,2.07516381345,0.465675321307,-0.449216877811,73.967060192899993,-9.8087152372,-2.35696252162,0.463550968311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.11985123373,2.22808309519,-1.71779648018,50,5.72896522256,5.67002550659,-118.871910418,-5.96773989584,-2.95849888728,28.0180628107,-29.0644995216,KEN_WIL,VAN_COM,UKentucky,NCAA,SEC,20190516-UKentucky-1,f80f4332-7837-11e9-9ebe-94b86dd51479,81.312259272,NA,NA,7.87829134474,1.44947289115,0.471350282201,0.447866489237,NA,NA,NA,33ff254a-7827-11e9-9ebe-94b86dd51479
170,2019-05-16,20:09:11,2,2,"Fellows, Drake",8889833,Right,VAN_COM,"Hill, Cam",1000017465,Left,KEN_WIL,Windup,5,Bottom,1,1,0,Fastball,Fastball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,NA,91.7342069147,-2.44825854556,-2.75819641738,2249.89297591,231.633778889,01:45:00,5.64636631171,2.14422449201,6.33979551053,-19.6562527044,13.001416249,16.4623739095,1.75061643086,0.975072394324,83.8071171864,-6.16299330899,0.367283157625,0.411305114131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.81491619091,7.8291401855,-1.95163754562,50,5.45892592355,5.92029322713,-133.353293255,-6.31036764973,-17.6312831297,29.3231616837,-18.1099664402,KEN_WIL,VAN_COM,UKentucky,NCAA,SEC,20190516-UKentucky-1,00ce3d5a-7838-11e9-9ebe-94b86dd51479,91.6409138282,NA,NA,7.92708972836,-2.15013733693,1.35633373024,-1.00558069,NA,NA,NA,33ff254a-7827-11e9-9ebe-94b86dd51479
171,2019-05-16,20:09:24,2,3,"Fellows, Drake",8889833,Right,VAN_COM,"Hill, Cam",1000017465,Left,KEN_WIL,Windup,5,Bottom,1,1,1,Fastball,Fastball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,NA,91.7629134254,-2.18651621682,-3.70977279795,2354.66575861,222.907966667,01:30:00,5.77377799393,2.01291726484,6.37405968266,-17.6367541137,14.8965877089,13.8750565567,2.28735916131,-0.248412215702,83.9858457883,-5.52070828151,-1.08196730032,0.41052145216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.63034395233,8.77345186146,-1.75192481616,50,5.60762029008,8.2218496805,-133.332781089,-5.63936966904,-15.5570712043,28.3049731349,-16.3590108164,KEN_WIL,VAN_COM,UKentucky,NCAA,SEC,20190516-UKentucky-1,07830749-7838-11e9-9ebe-94b86dd51479,91.8158510907,NA,NA,7.77706763709,-2.13416244822,1.93603189994,0.309128987029,NA,NA,NA,33ff254a-7827-11e9-9ebe-94b86dd51479
172,2019-05-16,20:09:38,2,4,"Fellows, Drake",8889833,Right,VAN_COM,"Hill, Cam",1000017465,Left,KEN_WIL,Windup,5,Bottom,1,1,2,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,NA,91.5961697555,-1.70488036628,-1.67136943217,2212.80568057,248.810156901,02:15:00,5.60290669203,2.21012247484,6.3717963417,-25.5437656868,7.08200485442,18.3472309393,1.90465594546,2.20097905441,83.914081284,-6.52932720899,1.81467569382,0.411104193707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.5476250366,4.37248956459,-2.09828004019,50,5.46798566474,3.3319032462,-133.322912677,-4.74734406723,-18.9456488732,29.2141750988,-24.320180818,KEN_WIL,VAN_COM,UKentucky,NCAA,SEC,20190516-UKentucky-1,110cae8e-7838-11e9-9ebe-94b86dd51479,91.6857018198,NA,NA,7.68208847147,-2.14317434661,1.48519437834,-2.32225318271,NA,NA,NA,33ff254a-7827-11e9-9ebe-94b86dd51479
173,2019-05-16,20:09:51,2,5,"Fellows, Drake",8889833,Right,VAN_COM,"Hill, Cam",1000017465,Left,KEN_WIL,Windup,5,Bottom,1,2,2,Slider,ChangeUp,BallCalled,Undefined,Undefined,Undefined,0,0,NA,83.3075526966,0.296517821736,-1.22932642917,1887.64168967,250.839355702,02:15:00,5.88529603908,2.14715056007,6.43779115307,-37.3408479779,1.62354533423,4.77795397848,3.04607573519,1.41558807347,77.0391271041,-6.74540946692,-0.324427892059,0.449267991107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.93971910446,0.815316161037,-2.06217395571,50,5.88917139696,2.47388085683,-121.416081204,-0.399960482102,-4.42045317494,22.1423998847,-30.9480583225,KEN_WIL,VAN_COM,UKentucky,NCAA,SEC,20190516-UKentucky-1,18ad8731-7838-11e9-9ebe-94b86dd51479,83.8973113314,NA,NA,6.2684255925,-2.74034498601,2.53118484987,-1.39501875357,NA,NA,NA,33ff254a-7827-11e9-9ebe-94b86dd51479
174,2019-05-16,20:10:05,2,6,"Fellows, Drake",8889833,Right,VAN_COM,"Hill, Cam",1000017465,Left,KEN_WIL,Windup,5,Bottom,1,3,2,Fastball,Fastball,InPlay,Undefined,GroundBall,Out,1,0,NA,91.6326756332,-1.3161772322,-2.61776428117,2119.79026444,255.154647692,02:30:00,5.59131403122,2.12984773792,6.41263487312,-27.6373625765,4.88364310277,18.5401426672,2.07679179296,1.26673287558,84.0347497567,-6.5402787995,0.903480367513,0.410443613068,83.9017753295,-6.83464218879,7.20988836632,NA,NA,NA,NA,16.7485371377,16.6421257749,2.07967993818,0.126185913086,-10.9187743446,3.05087064316,-1.95153261689,50,5.48454413227,5.53602561575,-133.341642915,-3.90220496945,-19.655138616,28.7135426795,-26.6821056425,KEN_WIL,VAN_COM,UKentucky,NCAA,SEC,20190516-UKentucky-1,216c8197-7838-11e9-9ebe-94b86dd51479,91.8332636228,2.1140205737,0.125447851653,7.59792587647,1.85842582731,2.12724985111,-1.25989710699,1.74227323543,2.1140205737,-1.26166911972,33ff254a-7827-11e9-9ebe-94b86dd51479
175,2019-05-16,20:10:41,3,1,"Fellows, Drake",8889833,Right,VAN_COM,"Curtis, Elliott",1000001463,Left,KEN_WIL,Windup,5,Bottom,2,0,0,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,NA,92.6298191677,-0.91321484698,-1.06931775479,2248.14142581,242.521840004,02:00:00,5.74412199961,2.08954284875,6.261138424,-22.0472779891,9.96020013193,19.2090505811,3.06471868616,2.70435580891,84.71140114,-5.07714908506,2.5726067715,0.407190134253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.8081108685,5.70615911446,-2.01989277465,50,5.66567422521,1.91282723474,-134.878967855,-2.84441731642,-19.867566483,29.9245341534,-21.6849356163,KEN_WIL,VAN_COM,UKentucky,NCAA,SEC,20190516-UKentucky-1,36984f8f-7838-11e9-9ebe-94b86dd51479,92.5670180842,NA,NA,7.91841802768,-3.92425684591,2.56676301882,-2.96433058004,NA,NA,NA,33ff254a-7827-11e9-9ebe-94b86dd51479
176,2019-05-16,20:10:54,3,2,"Fellows, Drake",8889833,Right,VAN_COM,"Curtis, Elliott",1000001463,Left,KEN_WIL,Windup,5,Bottom,2,1,0,Slider,ChangeUp,StrikeSwinging,Undefined,Undefined,Undefined,0,0,NA,83.3117888163,-2.55662361742,-3.54230156811,1771.97551479,271.566995032,03:00:00,5.84747123206,1.93529019749,6.64498353546,-40.0612811387,-0.155384729227,4.3085269968,0.163117019798,-0.951794840028,75.4745585115,-10.1745322592,-2.71331659354,0.454663461228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.62415704135,0.797605152919,-1.69840209589,50,5.65872113416,7.37553788693,-120.92750598,-6.43569685548,-5.24409469798,28.5985005055,-31.019927224,KEN_WIL,VAN_COM,UKentucky,NCAA,SEC,20190516-UKentucky-1,3e85758e-7838-11e9-9ebe-94b86dd51479,82.9017058448,NA,NA,7.83723030479,2.00787202308,0.268806727886,0.923719294036,NA,NA,NA,33ff254a-7827-11e9-9ebe-94b86dd51479
177,2019-05-16,20:11:08,3,3,"Fellows, Drake",8889833,Right,VAN_COM,"Curtis, Elliott",1000001463,Left,KEN_WIL,Windup,5,Bottom,2,1,1,Fastball,Fastball,InPlay,Undefined,FlyBall,Out,1,0,NA,92.580305648,-2.04279221381,-3.96519338858,2196.4584694,242.696548921,02:00:00,5.72962052383,1.96385890884,6.485762585,-22.143517569,9.74214773607,18.9303522403,2.00374576942,-0.104484993591,84.6829257356,-6.23781351633,-0.368886032934,0.406414561446,74.3651674923,51.4684687849,22.1144272013,3644.80707072,103.605481639,100.933596485,36.95800196,218.427935983,69.3848173501,18.38716846,5.2456060791,-11.541799579,5.94107785449,-1.69405873173,50,5.57620767769,8.75491060953,-134.501562727,-5.473692397,-21.1328158267,29.3040698385,-21.2960478381,KEN_WIL,VAN_COM,UKentucky,NCAA,SEC,20190516-UKentucky-1,48924189-7838-11e9-9ebe-94b86dd51479,92.7436664351,102.228496096,1.21597176976,7.89737991236,3.32398872219,2.20931255471,0.0897148749832,3.2384256444,2.20021513291,0.090483790324,33ff254a-7827-11e9-9ebe-94b86dd51479
187,2019-05-16,20:19:33,1,1,"Fellows, Drake",8889833,Right,VAN_COM,"Kessler, Coltyn",8898972,Left,KEN_WIL,Windup,6,Bottom,0,0,0,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,NA,80.1237894521,0.772654204472,-2.05397620569,2070.75256479,188.886366243,12:15:00,5.92672109307,2.00107885088,6.13627283327,-39.9120995314,2.96377845477,0.469695818408,3.3152253555,0.141326049362,73.687212759,-6.73103198649,-1.96536036148,0.471278938501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.815938553862,1.40099349357,-1.84482301987,50,5.96478740811,4.16948563279,-116.624661266,0.457045371644,-1.12579600216,21.5630189448,-30.241019572,KEN_WIL,VAN_COM,UKentucky,NCAA,SEC,20190516-UKentucky-1,6fa4ee45-7839-11e9-9ebe-94b86dd51479,79.9789115146,NA,NA,6.43657669302,-2.30741654071,2.85554328965,-0.0137665652134,NA,NA,NA,33ff254a-7827-11e9-9ebe-94b86dd51479
188,2019-05-16,20:19:47,1,2,"Fellows, Drake",8889833,Right,VAN_COM,"Kessler, Coltyn",8898972,Left,KEN_WIL,Windup,6,Bottom,0,1,0,Slider,Slider,InPlay,Undefined,FlyBall,HomeRun,0,1,NA,81.0624540363,-0.0681906994823,-2.26425853192,1921.08069165,210.648212991,01:00:00,5.9081158847,1.98619496573,6.25805675376,-39.3787201644,2.42082789785,1.45771169977,2.56363659235,0.0189936277489,74.4845752812,-7.48628430252,-1.98828452256,0.465325991558,97.3059767029,33.1186399252,23.8758202004,2842.76728819,99.3578544922,67.1040163279,47.2017823753,390.94055983,144.593236173,30.6050910238,5.5518157959,-1.43354251232,1.34250004543,-1.81919137584,50,5.8836076351,4.62489878302,-117.986271223,-1.2265487189,-2.01856949292,22.6745279623,-30.283675852,KEN_WIL,VAN_COM,UKentucky,NCAA,SEC,20190516-UKentucky-1,7f7812dd-7839-11e9-9ebe-94b86dd51479,81.0020871495,102.347039566,1.4775268479,6.57787875514,3.49173222854,2.8303954812,-0.0912570530404,3.37899684438,2.81621442955,-0.087319549017,33ff254a-7827-11e9-9ebe-94b86dd51479
189,2019-05-16,20:20:44,2,1,"Fellows, Drake",8889833,Right,VAN_COM,"Shinn, Ryan",3398,Right,KEN_WIL,Windup,6,Bottom,0,0,0,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,NA,89.5957242807,-4.19501035007,-4.54723843201,2249.57149647,233.826360239,01:45:00,5.77265328973,1.93670896799,6.63277776057,-22.1864662524,11.7726335796,16.1444691697,0.0644973310537,-0.889381463319,82.3616298848,-8.38094224229,-1.47969778478,0.419420451287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.1779189472,7.66448050576,-1.63588569007,50,5.47883939996,9.87309603221,-129.851365315,-10.1785155887,-17.4149180615,26.6445767644,-19.0597468329,KEN_WIL,VAN_COM,UKentucky,NCAA,SEC,20190516-UKentucky-1,9c5c919f-7839-11e9-9ebe-94b86dd51479,89.8677601567,NA,NA,7.23409439592,1.30003366421,0.0472974175518,0.892386277268,NA,NA,NA,33ff254a-7827-11e9-9ebe-94b86dd51479
190,2019-05-16,20:20:54,2,2,"Fellows, Drake",8889833,Right,VAN_COM,"Shinn, Ryan",3398,Right,KEN_WIL,Windup,6,Bottom,0,1,0,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,NA,90.7513604406,-2.64568666316,-4.35817691385,2270.98886051,238.924512447,02:00:00,5.66535426954,2.04364183548,6.61549837206,-23.4316908351,9.76627413134,16.2572022483,1.28120732335,-0.600247876237,82.7914062533,-7.09595925892,-1.25885489364,0.41469352035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.2828707624,6.18662969577,-1.75440485186,50,5.4755241716,9.57524504777,-131.717433756,-6.77169409814,-17.9808607022,29.1960271196,-21.3559677552,KEN_WIL,VAN_COM,UKentucky,NCAA,SEC,20190516-UKentucky-1,a3ffccb4-7839-11e9-9ebe-94b86dd51479,90.8921279728,NA,NA,7.95995418728,-2.83352497902,0.736306605479,0.682760008795,NA,NA,NA,33ff254a-7827-11e9-9ebe-94b86dd51479
191,2019-05-16,20:21:10,2,3,"Fellows, Drake",8889833,Right,VAN_COM,"Shinn, Ryan",3398,Right,KEN_WIL,Windup,6,Bottom,0,2,0,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,NA,82.7679711433,-3.13810633509,-4.20591930469,2182.26679184,216.066982977,01:15:00,5.92266732839,1.95998407069,6.56456365752,-36.1910522495,3.93737862658,2.89519157878,0.0196230100968,-1.66094261951,75.9514554023,-9.95066238494,-3.65472862983,0.455929409837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.87126063143,3.12804162164,-1.67181317347,50,5.69084253377,8.7539358941,-120.068656937,-7.54841665379,-4.15812305058,24.9774729279,-27.6440585487,KEN_WIL,VAN_COM,UKentucky,NCAA,SEC,20190516-UKentucky-1,ad46b095-7839-11e9-9ebe-94b86dd51479,82.6715182393,NA,NA,6.81651574098,1.75537766552,0.0790141451078,1.63929564207,NA,NA,NA,33ff254a-7827-11e9-9ebe-94b86dd51479
192,2019-05-16,20:21:26,2,4,"Fellows, Drake",8889833,Right,VAN_COM,"Shinn, Ryan",3398,Right,KEN_WIL,Windup,6,Bottom,0,3,0,Fastball,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,NA,90.5407660237,-2.902973552,-4.24279924851,2308.13824545,222.281762496,01:30:00,5.77520031473,1.95744531607,6.6120351297,-18.7292863822,14.4455440767,13.1643951988,1.54630282692,-0.838182194328,82.9884130441,-6.45188686997,-1.74157289964,0.41454900242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.44553468241,8.78926743085,-1.67456108419,50,5.56960365797,9.37538641773,-131.450539761,-7.21975962014,-14.8019494281,27.4266095547,-16.7696606859,KEN_WIL,VAN_COM,UKentucky,NCAA,SEC,20190516-UKentucky-1,b6f8e10c-7839-11e9-9ebe-94b86dd51479,90.9238143166,NA,NA,7.55235297964,-1.44376583353,1.21708807642,0.921223948365,NA,NA,NA,33ff254a-7827-11e9-9ebe-94b86dd51479
193,2019-05-16,20:21:39,2,5,"Fellows, Drake",8889833,Right,VAN_COM,"Shinn, Ryan",3398,Right,KEN_WIL,Windup,6,Bottom,0,3,1,Fastball,Fastball,BallCalled,Walk,Undefined,Undefined,0,0,NA,90.9119623975,-3.63220945707,-4.80490586022,2284.75163731,230.57684922,01:45:00,5.69671885065,2.08578799905,6.62697120068,-20.3615979444,12.4732099296,15.2101841954,0.658294072046,-1.05610388299,83.7917744303,-7.47433168373,-1.92356726052,0.412419088514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.65588510907,7.84093472079,-1.76662085928,50,5.44143529834,10.6451550344,-131.83352442,-8.98262959387,-17.1094796431,26.2362447946,-18.2805202602,KEN_WIL,VAN_COM,UKentucky,NCAA,SEC,20190516-UKentucky-1,be97573d-7839-11e9-9ebe-94b86dd51479,91.3933849593,NA,NA,7.12018796725,-1.61198886877,0.253965737866,1.15277625621,NA,NA,NA,33ff254a-7827-11e9-9ebe-94b86dd51479
194,2019-05-16,20:22:52,3,1,"Fellows, Drake",8889833,Right,VAN_COM,"Reed, Dalton",1000049394,Left,KEN_WIL,Stretch,6,Bottom,0,0,0,Fastball,Fastball,FoulBall,Undefined,Undefined,Undefined,0,0,NA,91.1752351472,-2.79327321436,-3.76322937903,2249.47836024,225.244088977,01:30:00,5.7315834636,1.98375768411,6.59298866842,-18.5763440323,14.2171735873,14.3699244339,1.61699178871,-0.271319823795,83.3140156827,-6.31908453098,-1.02679396651,0.412159695402,76.950731703,9.4616566678,-165.868242873,NA,NA,NA,NA,NA,NA,NA,NA,-9.01869193803,8.66053670113,-1.73286895605,50,5.53266536885,8.29612717226,-132.431655725,-7.01134428749,-15.9887572184,28.7384303736,-16.8202456273,KEN_WIL,VAN_COM,UKentucky,NCAA,SEC,20190516-UKentucky-1,eb752143-7839-11e9-9ebe-94b86dd51479,91.4509034765,NA,NA,7.86121946453,1.17897607691,1.59062779834,0.275550260883,1.33661191866,1.60812089969,0.272751270257,33ff254a-7827-11e9-9ebe-94b86dd51479
195,2019-05-16,20:23:13,3,2,"Fellows, Drake",8889833,Right,VAN_COM,"Reed, Dalton",1000049394,Left,KEN_WIL,Stretch,6,Bottom,0,0,1,Fastball,Fastball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,NA,90.8468525752,-0.461839315489,-2.71537790168,2131.73959017,229.322921676,01:45:00,5.72550193968,1.97089980449,6.44017764413,-21.4734768929,11.4093656042,13.3113238738,3.5112230281,0.583427696351,83.4526124816,-4.52488052421,-0.193214710671,0.412720645868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.02843556015,6.39043277229,-1.78444866591,50,5.68290353816,5.87460438878,-132.267157697,-1.71028365142,-14.2968668211,26.829629678,-20.7941021659,KEN_WIL,VAN_COM,UKentucky,NCAA,SEC,20190516-UKentucky-1,f5c7136d-7839-11e9-9ebe-94b86dd51479,91.3266077152,NA,NA,7.39424009359,-1.42183551255,3.28035320811,-0.577719560406,NA,NA,NA,33ff254a-7827-11e9-9ebe-94b86dd51479
196,2019-05-16,20:23:33,3,3,"Fellows, Drake",8889833,Right,VAN_COM,"Reed, Dalton",1000049394,Left,KEN_WIL,Stretch,6,Bottom,0,0,2,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,NA,91.9511399479,0.784492672082,-1.55157260801,2182.38237761,245.818214272,02:15:00,5.86736246981,1.98930945994,6.34901013689,-25.3921611945,6.72517074944,15.0441651363,4.47369634488,1.81459249306,84.6192592711,-4.01049566214,1.29342276035,0.407888300435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.63525633922,3.47899002853,-1.8840628301,50,5.91208668894,3.16312607698,-133.964527811,1.04929117835,-15.8029889185,27.0338489982,-25.8073075231,KEN_WIL,VAN_COM,UKentucky,NCAA,SEC,20190516-UKentucky-1,feb5bdf7-7839-11e9-9ebe-94b86dd51479,92.4085748007,NA,NA,7.33188067682,-2.11543310364,4.21464355171,-1.90106654027,NA,NA,NA,33ff254a-7827-11e9-9ebe-94b86dd51479
